ticker,commodity,date,open,high,low,close,volume
LE=F,Live Cattle,2017-10-03,107.7249984741211,109.4749984741211,107.4000015258789,109.0999984741211,8897
LE=F,Live Cattle,2017-10-04,109.2249984741211,110.32499694824219,109.05000305175781,109.07499694824219,9174
LE=F,Live Cattle,2017-10-05,109.1500015258789,110.25,108.92500305175781,110.1500015258789,8303
LE=F,Live Cattle,2017-10-06,109.9749984741211,111.1500015258789,109.80000305175781,111.0250015258789,9634
LE=F,Live Cattle,2017-10-09,111.42500305175781,111.7750015258789,111.0,111.42500305175781,11791
LE=F,Live Cattle,2017-10-10,111.75,114.05000305175781,111.75,113.69999694824219,5387
LE=F,Live Cattle,2017-10-11,113.2750015258789,114.07499694824219,113.0250015258789,113.7750015258789,4695
LE=F,Live Cattle,2017-10-12,113.5,114.0,111.7750015258789,112.3499984741211,6848
LE=F,Live Cattle,2017-10-13,112.875,112.92500305175781,112.0,112.82499694824219,3439
LE=F,Live Cattle,2017-10-16,112.7750015258789,112.8499984741211,111.57499694824219,111.7249984741211,6517
LE=F,Live Cattle,2017-10-17,112.05000305175781,112.7249984741211,111.0999984741211,111.17500305175781,3640
LE=F,Live Cattle,2017-10-18,110.9749984741211,112.07499694824219,109.625,111.4749984741211,4828
LE=F,Live Cattle,2017-10-19,111.4749984741211,112.3499984741211,110.5999984741211,111.19999694824219,2861
LE=F,Live Cattle,2017-10-20,111.5999984741211,112.19999694824219,111.25,111.67500305175781,3276
LE=F,Live Cattle,2017-10-23,110.75,112.25,110.67500305175781,111.5250015258789,4158
LE=F,Live Cattle,2017-10-24,111.625,113.75,111.625,113.625,2168
LE=F,Live Cattle,2017-10-25,113.75,114.30000305175781,112.80000305175781,113.0250015258789,1977
LE=F,Live Cattle,2017-10-26,113.2750015258789,114.5,113.05000305175781,114.1500015258789,1328
LE=F,Live Cattle,2017-10-27,114.44999694824219,115.5,114.0250015258789,115.375,1131
LE=F,Live Cattle,2017-10-30,119.0,120.3499984741211,119.0,119.57499694824219,850
LE=F,Live Cattle,2017-10-31,119.80000305175781,121.0,118.5250015258789,120.5,34458
LE=F,Live Cattle,2017-11-01,125.67500305175781,126.875,125.5,126.5999984741211,27488
LE=F,Live Cattle,2017-11-02,126.32499694824219,127.875,123.9000015258789,124.32499694824219,39005
LE=F,Live Cattle,2017-11-03,126.9000015258789,127.32499694824219,126.0,127.30000305175781,35856
LE=F,Live Cattle,2017-11-06,127.25,127.67500305175781,124.82499694824219,125.32499694824219,33689
LE=F,Live Cattle,2017-11-07,125.25,125.5999984741211,123.5,124.625,35380
LE=F,Live Cattle,2017-11-08,124.55000305175781,124.57499694824219,122.1500015258789,122.92500305175781,45610
LE=F,Live Cattle,2017-11-09,122.4749984741211,122.875,122.0,122.4749984741211,41407
LE=F,Live Cattle,2017-11-10,122.17500305175781,122.3499984741211,120.0250015258789,120.57499694824219,44619
LE=F,Live Cattle,2017-11-13,120.0,121.7249984741211,119.44999694824219,120.57499694824219,31179
LE=F,Live Cattle,2017-11-14,120.44999694824219,120.92500305175781,118.7750015258789,119.5,23055
LE=F,Live Cattle,2017-11-15,119.5,120.7750015258789,119.0250015258789,120.19999694824219,21968
LE=F,Live Cattle,2017-11-16,120.25,120.57499694824219,119.25,119.55000305175781,11622
LE=F,Live Cattle,2017-11-17,119.625,119.80000305175781,118.55000305175781,118.8499984741211,10345
LE=F,Live Cattle,2017-11-20,118.5,118.80000305175781,116.7750015258789,117.0999984741211,13839
LE=F,Live Cattle,2017-11-21,117.4000015258789,118.57499694824219,117.125,117.9749984741211,15752
LE=F,Live Cattle,2017-11-22,119.19999694824219,119.82499694824219,118.82499694824219,119.05000305175781,6439
LE=F,Live Cattle,2017-11-24,118.94999694824219,119.17500305175781,118.44999694824219,118.57499694824219,6471
LE=F,Live Cattle,2017-11-27,118.67500305175781,120.0999984741211,118.375,119.82499694824219,9562
LE=F,Live Cattle,2017-11-28,119.625,119.94999694824219,118.75,119.6500015258789,9307
LE=F,Live Cattle,2017-11-29,119.6500015258789,120.55000305175781,119.57499694824219,120.4749984741211,10649
LE=F,Live Cattle,2017-11-30,120.3499984741211,120.7750015258789,117.9749984741211,119.9000015258789,15521
LE=F,Live Cattle,2017-12-01,120.0,120.0,117.0250015258789,117.2249984741211,13398
LE=F,Live Cattle,2017-12-04,117.0,117.5250015258789,116.2249984741211,116.375,6493
LE=F,Live Cattle,2017-12-05,116.7249984741211,117.6500015258789,115.625,116.42500305175781,4272
LE=F,Live Cattle,2017-12-06,116.625,116.7750015258789,115.44999694824219,115.9000015258789,5617
LE=F,Live Cattle,2017-12-07,115.92500305175781,116.375,115.4749984741211,115.625,4077
LE=F,Live Cattle,2017-12-08,115.8499984741211,116.2249984741211,115.32499694824219,115.57499694824219,2016
LE=F,Live Cattle,2017-12-11,115.44999694824219,116.1500015258789,115.07499694824219,115.17500305175781,2803
LE=F,Live Cattle,2017-12-12,115.2249984741211,117.30000305175781,115.19999694824219,116.1500015258789,1944
LE=F,Live Cattle,2017-12-13,116.42500305175781,116.875,115.5,115.6500015258789,2270
LE=F,Live Cattle,2017-12-14,115.80000305175781,116.92500305175781,115.7249984741211,116.2750015258789,1718
LE=F,Live Cattle,2017-12-15,116.75,119.25,116.5,118.9000015258789,3581
LE=F,Live Cattle,2017-12-18,119.5250015258789,120.1500015258789,119.30000305175781,119.9749984741211,1733
LE=F,Live Cattle,2017-12-19,120.1500015258789,120.69999694824219,119.44999694824219,120.0,1084
LE=F,Live Cattle,2017-12-20,120.0,120.69999694824219,118.19999694824219,119.4000015258789,2776
LE=F,Live Cattle,2017-12-21,119.5999984741211,119.875,118.75,119.625,1392
LE=F,Live Cattle,2017-12-22,119.80000305175781,120.19999694824219,119.0,119.82499694824219,837
LE=F,Live Cattle,2017-12-26,120.07499694824219,121.75,119.80000305175781,121.5,837
LE=F,Live Cattle,2017-12-27,121.75,122.875,121.75,122.0250015258789,732
LE=F,Live Cattle,2017-12-28,122.1500015258789,125.17500305175781,122.05000305175781,124.55000305175781,760
LE=F,Live Cattle,2017-12-29,125.0999984741211,125.875,123.0,123.0,24292
LE=F,Live Cattle,2018-01-02,122.25,123.5,122.19999694824219,123.3499984741211,25617
LE=F,Live Cattle,2018-01-03,123.32499694824219,123.3499984741211,122.3499984741211,122.94999694824219,26010
LE=F,Live Cattle,2018-01-04,123.07499694824219,123.625,122.0999984741211,122.25,28569
LE=F,Live Cattle,2018-01-05,121.8499984741211,121.92500305175781,119.25,119.25,35637
LE=F,Live Cattle,2018-01-08,119.0,119.0,116.7750015258789,117.2249984741211,47847
LE=F,Live Cattle,2018-01-09,117.25,118.0,116.69999694824219,117.67500305175781,36796
LE=F,Live Cattle,2018-01-10,117.8499984741211,118.5250015258789,116.55000305175781,116.875,37038
LE=F,Live Cattle,2018-01-11,116.5,117.3499984741211,116.25,117.07499694824219,32299
LE=F,Live Cattle,2018-01-12,117.0999984741211,117.5,116.55000305175781,117.375,31770
LE=F,Live Cattle,2018-01-16,117.44999694824219,118.4000015258789,117.375,118.0999984741211,22437
LE=F,Live Cattle,2018-01-17,117.82499694824219,121.0999984741211,117.69999694824219,120.9749984741211,32590
LE=F,Live Cattle,2018-01-18,121.32499694824219,122.0999984741211,121.0250015258789,121.94999694824219,15523
LE=F,Live Cattle,2018-01-19,122.05000305175781,122.67500305175781,120.875,121.9000015258789,16919
LE=F,Live Cattle,2018-01-22,122.8499984741211,123.8499984741211,122.80000305175781,123.55000305175781,12459
LE=F,Live Cattle,2018-01-23,123.75,124.94999694824219,123.3499984741211,124.7249984741211,11873
LE=F,Live Cattle,2018-01-24,125.0,125.67500305175781,124.80000305175781,125.42500305175781,11801
LE=F,Live Cattle,2018-01-25,125.5250015258789,126.0250015258789,122.42500305175781,122.4749984741211,16347
LE=F,Live Cattle,2018-01-26,122.42500305175781,125.0,122.2249984741211,124.5999984741211,10581
LE=F,Live Cattle,2018-01-29,126.0250015258789,126.75,125.44999694824219,125.69999694824219,11150
LE=F,Live Cattle,2018-01-30,125.4000015258789,125.625,123.55000305175781,124.82499694824219,12259
LE=F,Live Cattle,2018-01-31,124.82499694824219,124.94999694824219,123.67500305175781,123.8499984741211,9379
LE=F,Live Cattle,2018-02-01,124.5999984741211,126.82499694824219,124.25,126.42500305175781,12163
LE=F,Live Cattle,2018-02-02,126.42500305175781,127.55000305175781,125.75,126.8499984741211,6655
LE=F,Live Cattle,2018-02-05,126.30000305175781,127.9000015258789,125.9000015258789,126.125,6102
LE=F,Live Cattle,2018-02-06,125.375,126.42500305175781,125.125,125.625,2905
LE=F,Live Cattle,2018-02-07,125.8499984741211,126.57499694824219,125.55000305175781,125.5999984741211,2740
LE=F,Live Cattle,2018-02-08,125.7750015258789,127.32499694824219,125.42500305175781,125.7750015258789,2554
LE=F,Live Cattle,2018-02-09,125.7249984741211,127.0,125.42500305175781,126.5250015258789,4295
LE=F,Live Cattle,2018-02-12,126.5250015258789,127.25,126.125,127.125,3030
LE=F,Live Cattle,2018-02-13,127.3499984741211,127.92500305175781,126.7249984741211,126.82499694824219,1858
LE=F,Live Cattle,2018-02-14,127.0999984741211,128.0,127.05000305175781,127.6500015258789,2075
LE=F,Live Cattle,2018-02-15,127.875,129.4250030517578,127.5250015258789,129.27499389648438,2652
LE=F,Live Cattle,2018-02-16,129.22500610351562,130.3249969482422,128.72500610351562,130.10000610351562,4439
LE=F,Live Cattle,2018-02-20,130.52499389648438,130.52499389648438,129.77499389648438,130.3000030517578,2628
LE=F,Live Cattle,2018-02-21,130.3000030517578,130.3000030517578,127.30000305175781,129.64999389648438,6366
LE=F,Live Cattle,2018-02-22,129.0,129.14999389648438,128.0749969482422,128.35000610351562,1665
LE=F,Live Cattle,2018-02-23,128.4499969482422,128.5749969482422,127.32499694824219,128.0,0
LE=F,Live Cattle,2018-02-26,127.7750015258789,127.92500305175781,126.6500015258789,127.4000015258789,1758
LE=F,Live Cattle,2018-02-27,127.5999984741211,128.6999969482422,127.5250015258789,128.02499389648438,1373
LE=F,Live Cattle,2018-02-28,128.35000610351562,129.77499389648438,127.5,127.5,37838
LE=F,Live Cattle,2018-03-01,123.6500015258789,123.9000015258789,122.32499694824219,123.32499694824219,33805
LE=F,Live Cattle,2018-03-02,123.3499984741211,123.80000305175781,121.9000015258789,122.17500305175781,31144
LE=F,Live Cattle,2018-03-05,122.3499984741211,123.67500305175781,122.0999984741211,123.2249984741211,26789
LE=F,Live Cattle,2018-03-06,123.32499694824219,124.82499694824219,122.44999694824219,122.82499694824219,33904
LE=F,Live Cattle,2018-03-07,123.0,123.67500305175781,122.5999984741211,122.9749984741211,29366
LE=F,Live Cattle,2018-03-08,123.2249984741211,123.30000305175781,120.9000015258789,121.7750015258789,45586
LE=F,Live Cattle,2018-03-09,122.125,123.5250015258789,121.125,123.125,43309
LE=F,Live Cattle,2018-03-12,123.30000305175781,123.4749984741211,121.2750015258789,121.55000305175781,37157
LE=F,Live Cattle,2018-03-13,121.75,122.57499694824219,120.75,121.9000015258789,37723
LE=F,Live Cattle,2018-03-14,123.0,124.30000305175781,122.7750015258789,123.0,34270
LE=F,Live Cattle,2018-03-15,123.07499694824219,123.82499694824219,121.125,121.8499984741211,29172
LE=F,Live Cattle,2018-03-16,121.92500305175781,122.1500015258789,120.875,121.25,21808
LE=F,Live Cattle,2018-03-19,121.75,121.80000305175781,120.125,120.2249984741211,21518
LE=F,Live Cattle,2018-03-20,120.5,120.82499694824219,119.32499694824219,119.57499694824219,20725
LE=F,Live Cattle,2018-03-21,119.5999984741211,119.75,117.1500015258789,117.69999694824219,23692
LE=F,Live Cattle,2018-03-22,117.94999694824219,118.42500305175781,117.44999694824219,118.1500015258789,13620
LE=F,Live Cattle,2018-03-23,118.42500305175781,118.42500305175781,115.75,116.05000305175781,13259
LE=F,Live Cattle,2018-03-26,116.2249984741211,117.19999694824219,114.80000305175781,115.17500305175781,9446
LE=F,Live Cattle,2018-03-27,115.4000015258789,116.57499694824219,115.0,115.42500305175781,9248
LE=F,Live Cattle,2018-03-28,115.44999694824219,116.42500305175781,114.82499694824219,116.0,8786
LE=F,Live Cattle,2018-03-29,116.19999694824219,116.9749984741211,113.1500015258789,113.75,0
LE=F,Live Cattle,2018-04-02,113.7750015258789,114.80000305175781,112.19999694824219,112.4000015258789,8974
LE=F,Live Cattle,2018-04-03,112.6500015258789,113.3499984741211,111.7750015258789,111.9749984741211,9606
LE=F,Live Cattle,2018-04-04,111.5999984741211,113.9000015258789,110.0999984741211,113.0250015258789,12134
LE=F,Live Cattle,2018-04-05,113.69999694824219,114.44999694824219,113.30000305175781,114.30000305175781,9462
LE=F,Live Cattle,2018-04-06,114.0,114.1500015258789,111.94999694824219,112.2249984741211,8575
LE=F,Live Cattle,2018-04-09,112.9749984741211,113.9749984741211,111.9749984741211,112.0250015258789,4633
LE=F,Live Cattle,2018-04-10,112.6500015258789,113.67500305175781,112.1500015258789,112.80000305175781,2626
LE=F,Live Cattle,2018-04-11,113.25,114.0,113.07499694824219,113.5,2677
LE=F,Live Cattle,2018-04-12,113.8499984741211,116.17500305175781,113.8499984741211,115.75,3200
LE=F,Live Cattle,2018-04-13,116.25,117.07499694824219,115.8499984741211,116.55000305175781,2517
LE=F,Live Cattle,2018-04-16,117.7249984741211,118.4000015258789,117.0999984741211,117.1500015258789,2542
LE=F,Live Cattle,2018-04-17,117.375,118.69999694824219,117.375,118.05000305175781,2050
LE=F,Live Cattle,2018-04-18,118.57499694824219,119.07499694824219,118.4749984741211,118.9749984741211,2259
LE=F,Live Cattle,2018-04-19,119.05000305175781,119.5,117.5999984741211,117.80000305175781,4920
LE=F,Live Cattle,2018-04-20,118.19999694824219,119.42500305175781,117.1500015258789,119.3499984741211,2253
LE=F,Live Cattle,2018-04-23,119.82499694824219,121.80000305175781,119.625,121.7249984741211,2262
LE=F,Live Cattle,2018-04-24,121.5,122.19999694824219,121.0,121.0999984741211,2459
LE=F,Live Cattle,2018-04-25,121.30000305175781,122.05000305175781,121.30000305175781,121.92500305175781,1706
LE=F,Live Cattle,2018-04-26,121.9749984741211,122.625,121.9749984741211,122.5250015258789,1585
LE=F,Live Cattle,2018-04-27,122.55000305175781,124.7249984741211,122.5,124.44999694824219,1612
LE=F,Live Cattle,2018-04-30,124.67500305175781,125.1500015258789,123.75,123.75,35303
LE=F,Live Cattle,2018-05-01,106.30000305175781,106.4000015258789,103.82499694824219,105.82499694824219,42073
LE=F,Live Cattle,2018-05-02,106.19999694824219,106.82499694824219,104.3499984741211,104.8499984741211,34185
LE=F,Live Cattle,2018-05-03,105.0,107.57499694824219,104.5,106.5250015258789,39286
LE=F,Live Cattle,2018-05-04,107.0,107.0999984741211,105.82499694824219,106.05000305175781,24133
LE=F,Live Cattle,2018-05-07,106.05000305175781,106.2750015258789,104.8499984741211,105.17500305175781,30127
LE=F,Live Cattle,2018-05-08,105.44999694824219,106.92500305175781,104.5999984741211,106.30000305175781,40430
LE=F,Live Cattle,2018-05-09,106.625,107.0999984741211,105.3499984741211,105.67500305175781,46862
LE=F,Live Cattle,2018-05-10,105.4749984741211,108.0999984741211,104.9749984741211,107.5250015258789,50265
LE=F,Live Cattle,2018-05-11,107.8499984741211,108.05000305175781,106.1500015258789,107.625,46681
LE=F,Live Cattle,2018-05-14,106.8499984741211,106.8499984741211,104.625,104.625,35184
LE=F,Live Cattle,2018-05-15,104.5250015258789,104.57499694824219,102.2249984741211,102.9749984741211,36780
LE=F,Live Cattle,2018-05-16,102.5,103.75,101.6500015258789,101.82499694824219,26851
LE=F,Live Cattle,2018-05-17,102.0,103.57499694824219,101.375,103.05000305175781,24187
LE=F,Live Cattle,2018-05-18,103.30000305175781,103.80000305175781,102.2750015258789,102.4000015258789,13145
LE=F,Live Cattle,2018-05-21,103.4000015258789,105.4000015258789,103.32499694824219,104.92500305175781,14911
LE=F,Live Cattle,2018-05-22,105.0,105.2249984741211,104.125,104.9000015258789,7770
LE=F,Live Cattle,2018-05-23,104.5,105.94999694824219,104.4749984741211,105.44999694824219,13406
LE=F,Live Cattle,2018-05-24,105.625,105.7249984741211,104.25,104.4000015258789,8951
LE=F,Live Cattle,2018-05-25,104.4000015258789,104.94999694824219,103.7249984741211,104.6500015258789,9295
LE=F,Live Cattle,2018-05-29,104.6500015258789,104.69999694824219,102.8499984741211,103.125,12470
LE=F,Live Cattle,2018-05-30,103.05000305175781,106.125,102.8499984741211,106.125,15218
LE=F,Live Cattle,2018-05-31,106.32499694824219,106.6500015258789,103.32499694824219,105.05000305175781,14439
LE=F,Live Cattle,2018-06-01,105.25,105.7750015258789,104.55000305175781,104.9000015258789,10798
LE=F,Live Cattle,2018-06-04,105.0,105.875,104.5999984741211,104.7249984741211,6931
LE=F,Live Cattle,2018-06-05,105.19999694824219,107.5,105.07499694824219,107.19999694824219,7103
LE=F,Live Cattle,2018-06-06,107.375,109.3499984741211,107.375,108.30000305175781,6391
LE=F,Live Cattle,2018-06-07,109.0,109.19999694824219,108.0999984741211,108.375,3492
LE=F,Live Cattle,2018-06-08,108.69999694824219,110.44999694824219,108.67500305175781,110.0250015258789,3175
LE=F,Live Cattle,2018-06-11,110.625,110.6500015258789,108.0999984741211,108.6500015258789,2627
LE=F,Live Cattle,2018-06-12,108.69999694824219,109.0,108.05000305175781,108.5250015258789,1551
LE=F,Live Cattle,2018-06-13,108.55000305175781,108.69999694824219,107.75,107.92500305175781,1358
LE=F,Live Cattle,2018-06-14,107.92500305175781,108.0999984741211,105.69999694824219,106.25,3225
LE=F,Live Cattle,2018-06-15,105.75,109.1500015258789,105.1500015258789,108.44999694824219,3275
LE=F,Live Cattle,2018-06-18,108.5999984741211,108.7750015258789,107.55000305175781,108.30000305175781,1068
LE=F,Live Cattle,2018-06-19,108.0,109.1500015258789,106.7249984741211,108.5250015258789,2076
LE=F,Live Cattle,2018-06-20,108.5250015258789,109.5999984741211,108.1500015258789,109.0250015258789,1455
LE=F,Live Cattle,2018-06-21,109.0,109.1500015258789,108.25,108.6500015258789,1823
LE=F,Live Cattle,2018-06-22,108.57499694824219,108.69999694824219,107.9000015258789,108.2750015258789,2441
LE=F,Live Cattle,2018-06-25,107.5,107.67500305175781,105.9000015258789,105.9749984741211,1433
LE=F,Live Cattle,2018-06-26,106.05000305175781,106.57499694824219,105.75,105.92500305175781,1016
LE=F,Live Cattle,2018-06-27,105.94999694824219,107.17500305175781,105.94999694824219,107.0250015258789,1315
LE=F,Live Cattle,2018-06-28,106.8499984741211,108.3499984741211,106.7249984741211,108.19999694824219,1105
LE=F,Live Cattle,2018-06-29,108.0999984741211,109.9000015258789,107.0,107.0,28168
LE=F,Live Cattle,2018-07-02,107.17500305175781,108.44999694824219,106.4749984741211,106.9000015258789,39053
LE=F,Live Cattle,2018-07-03,107.4000015258789,107.4749984741211,106.19999694824219,106.44999694824219,0
LE=F,Live Cattle,2018-07-05,107.375,107.57499694824219,106.30000305175781,106.375,25240
LE=F,Live Cattle,2018-07-06,106.7750015258789,108.2249984741211,106.25,106.375,36720
LE=F,Live Cattle,2018-07-09,106.8499984741211,107.32499694824219,105.7750015258789,106.125,31558
LE=F,Live Cattle,2018-07-10,106.3499984741211,106.6500015258789,105.0999984741211,105.44999694824219,37385
LE=F,Live Cattle,2018-07-11,105.44999694824219,105.5,102.69999694824219,103.8499984741211,47940
LE=F,Live Cattle,2018-07-12,104.17500305175781,106.07499694824219,104.17500305175781,105.0250015258789,38360
LE=F,Live Cattle,2018-07-13,105.25,105.30000305175781,103.94999694824219,104.55000305175781,33582
LE=F,Live Cattle,2018-07-16,105.25,107.55000305175781,104.80000305175781,106.92500305175781,36107
LE=F,Live Cattle,2018-07-17,107.4749984741211,107.5999984741211,106.125,106.42500305175781,20365
LE=F,Live Cattle,2018-07-18,106.67500305175781,109.1500015258789,106.3499984741211,108.94999694824219,26474
LE=F,Live Cattle,2018-07-19,109.05000305175781,109.30000305175781,108.55000305175781,108.9000015258789,15514
LE=F,Live Cattle,2018-07-20,108.92500305175781,109.3499984741211,108.2750015258789,108.92500305175781,15819
LE=F,Live Cattle,2018-07-23,109.3499984741211,109.4000015258789,108.44999694824219,108.7249984741211,14627
LE=F,Live Cattle,2018-07-24,108.8499984741211,108.8499984741211,107.69999694824219,108.05000305175781,12413
LE=F,Live Cattle,2018-07-25,108.25,109.67500305175781,107.75,109.0250015258789,11857
LE=F,Live Cattle,2018-07-26,109.7750015258789,110.67500305175781,106.80000305175781,107.94999694824219,19900
LE=F,Live Cattle,2018-07-27,108.0999984741211,109.1500015258789,107.44999694824219,108.625,9346
LE=F,Live Cattle,2018-07-30,108.7249984741211,109.4000015258789,107.9000015258789,108.42500305175781,9690
LE=F,Live Cattle,2018-07-31,108.25,108.5,107.55000305175781,107.67500305175781,10937
LE=F,Live Cattle,2018-08-01,107.67500305175781,109.19999694824219,107.5,108.625,12957
LE=F,Live Cattle,2018-08-02,109.0,109.07499694824219,107.9749984741211,108.5999984741211,6851
LE=F,Live Cattle,2018-08-03,108.5250015258789,110.94999694824219,108.2750015258789,110.67500305175781,9337
LE=F,Live Cattle,2018-08-06,111.0999984741211,111.0999984741211,110.25,110.4000015258789,8493
LE=F,Live Cattle,2018-08-07,110.5999984741211,110.75,109.2750015258789,110.07499694824219,3968
LE=F,Live Cattle,2018-08-08,110.0,110.05000305175781,109.4000015258789,109.82499694824219,2554
LE=F,Live Cattle,2018-08-09,109.7750015258789,109.7750015258789,107.9749984741211,108.25,4351
LE=F,Live Cattle,2018-08-10,108.19999694824219,108.7249984741211,107.1500015258789,108.25,2479
LE=F,Live Cattle,2018-08-13,107.75,108.125,107.05000305175781,107.19999694824219,2682
LE=F,Live Cattle,2018-08-14,107.19999694824219,108.07499694824219,107.07499694824219,107.9749984741211,1728
LE=F,Live Cattle,2018-08-15,107.80000305175781,109.07499694824219,107.75,108.32499694824219,1744
LE=F,Live Cattle,2018-08-16,108.5250015258789,109.0,108.0999984741211,108.32499694824219,1515
LE=F,Live Cattle,2018-08-17,108.375,109.75,107.9749984741211,109.42500305175781,2276
LE=F,Live Cattle,2018-08-20,109.5,109.57499694824219,108.75,109.07499694824219,1463
LE=F,Live Cattle,2018-08-21,109.17500305175781,109.6500015258789,108.80000305175781,109.2750015258789,1774
LE=F,Live Cattle,2018-08-22,109.0,109.0,107.67500305175781,108.2249984741211,3056
LE=F,Live Cattle,2018-08-23,108.0250015258789,108.19999694824219,107.4749984741211,107.94999694824219,1329
LE=F,Live Cattle,2018-08-24,107.625,108.0250015258789,106.0,106.25,1769
LE=F,Live Cattle,2018-08-27,106.07499694824219,108.44999694824219,105.69999694824219,108.19999694824219,958
LE=F,Live Cattle,2018-08-28,108.42500305175781,108.42500305175781,106.69999694824219,107.80000305175781,676
LE=F,Live Cattle,2018-08-29,107.80000305175781,109.19999694824219,107.375,109.17500305175781,1008
LE=F,Live Cattle,2018-08-30,109.0,110.4000015258789,109.0,109.80000305175781,741
LE=F,Live Cattle,2018-08-31,109.4749984741211,109.9749984741211,106.80000305175781,106.80000305175781,0
LE=F,Live Cattle,2018-09-04,108.67500305175781,110.57499694824219,108.17500305175781,109.875,35621
LE=F,Live Cattle,2018-09-05,110.0,110.0999984741211,108.69999694824219,109.05000305175781,28534
LE=F,Live Cattle,2018-09-06,109.25,109.42500305175781,108.625,108.9000015258789,23768
LE=F,Live Cattle,2018-09-07,108.75,110.0999984741211,108.57499694824219,109.94999694824219,29584
LE=F,Live Cattle,2018-09-10,110.3499984741211,110.7750015258789,109.9749984741211,110.1500015258789,31250
LE=F,Live Cattle,2018-09-11,110.07499694824219,110.17500305175781,109.125,109.30000305175781,37808
LE=F,Live Cattle,2018-09-12,109.30000305175781,111.5999984741211,109.17500305175781,111.4749984741211,52540
LE=F,Live Cattle,2018-09-13,111.5,111.5250015258789,110.17500305175781,110.80000305175781,36996
LE=F,Live Cattle,2018-09-14,111.0999984741211,113.80000305175781,110.94999694824219,113.80000305175781,47519
LE=F,Live Cattle,2018-09-17,113.80000305175781,113.9749984741211,113.0250015258789,113.42500305175781,39648
LE=F,Live Cattle,2018-09-18,113.25,113.57499694824219,113.0250015258789,113.2249984741211,18543
LE=F,Live Cattle,2018-09-19,113.0250015258789,113.42500305175781,112.80000305175781,113.0999984741211,14099
LE=F,Live Cattle,2018-09-20,113.5,113.57499694824219,112.375,112.44999694824219,17678
LE=F,Live Cattle,2018-09-21,112.69999694824219,113.19999694824219,112.0999984741211,113.07499694824219,10159
LE=F,Live Cattle,2018-09-24,112.6500015258789,113.19999694824219,111.875,112.17500305175781,12935
LE=F,Live Cattle,2018-09-25,112.1500015258789,112.5250015258789,111.9000015258789,112.3499984741211,6290
LE=F,Live Cattle,2018-09-26,112.0999984741211,113.94999694824219,112.07499694824219,113.875,12577
LE=F,Live Cattle,2018-09-27,113.82499694824219,113.82499694824219,112.8499984741211,113.2249984741211,12522
LE=F,Live Cattle,2018-09-28,113.1500015258789,113.67500305175781,112.92500305175781,113.44999694824219,9486
LE=F,Live Cattle,2018-10-01,113.69999694824219,114.3499984741211,113.2750015258789,113.67500305175781,9702
LE=F,Live Cattle,2018-10-02,113.69999694824219,114.0999984741211,112.94999694824219,113.9749984741211,10288
LE=F,Live Cattle,2018-10-03,113.94999694824219,114.0250015258789,113.125,113.19999694824219,9263
LE=F,Live Cattle,2018-10-04,113.1500015258789,113.75,112.75,113.625,9247
LE=F,Live Cattle,2018-10-05,113.55000305175781,114.1500015258789,113.3499984741211,113.80000305175781,11145
LE=F,Live Cattle,2018-10-08,113.69999694824219,114.44999694824219,112.94999694824219,114.17500305175781,6962
LE=F,Live Cattle,2018-10-09,113.9749984741211,114.4749984741211,113.19999694824219,113.3499984741211,3713
LE=F,Live Cattle,2018-10-10,112.8499984741211,112.9000015258789,112.05000305175781,112.07499694824219,20844
LE=F,Live Cattle,2018-10-11,112.375,112.8499984741211,112.17500305175781,112.625,4311
LE=F,Live Cattle,2018-10-12,112.7750015258789,113.07499694824219,112.19999694824219,112.32499694824219,5471
LE=F,Live Cattle,2018-10-15,112.17500305175781,113.67500305175781,112.05000305175781,113.375,14070
LE=F,Live Cattle,2018-10-16,113.2750015258789,113.4000015258789,112.44999694824219,112.6500015258789,8336
LE=F,Live Cattle,2018-10-17,112.8499984741211,113.1500015258789,112.5,112.92500305175781,2890
LE=F,Live Cattle,2018-10-18,113.05000305175781,113.4749984741211,111.9749984741211,113.07499694824219,6831
LE=F,Live Cattle,2018-10-19,113.25,113.30000305175781,112.0999984741211,112.25,7949
LE=F,Live Cattle,2018-10-22,112.8499984741211,113.05000305175781,112.30000305175781,112.80000305175781,3829
LE=F,Live Cattle,2018-10-23,112.8499984741211,112.9749984741211,111.9000015258789,112.7750015258789,2156
LE=F,Live Cattle,2018-10-24,113.0999984741211,113.7750015258789,112.69999694824219,113.2750015258789,3883
LE=F,Live Cattle,2018-10-25,113.67500305175781,113.94999694824219,113.25,113.3499984741211,2031
LE=F,Live Cattle,2018-10-26,113.42500305175781,115.0,113.3499984741211,113.875,2130
LE=F,Live Cattle,2018-10-29,114.30000305175781,114.67500305175781,114.125,114.30000305175781,900
LE=F,Live Cattle,2018-10-30,114.5,114.5,113.55000305175781,113.9000015258789,459
LE=F,Live Cattle,2018-10-31,114.55000305175781,116.0,113.69999694824219,115.8499984741211,35579
LE=F,Live Cattle,2018-11-01,117.07499694824219,117.4749984741211,116.57499694824219,117.125,25952
LE=F,Live Cattle,2018-11-02,117.5250015258789,117.8499984741211,116.80000305175781,117.07499694824219,25557
LE=F,Live Cattle,2018-11-05,117.2750015258789,117.2750015258789,114.3499984741211,115.32499694824219,43264
LE=F,Live Cattle,2018-11-06,115.2249984741211,115.9000015258789,115.05000305175781,115.42500305175781,26824
